farmer_id,farmer_name,mapped_store_id,mapped_dealer_id,state,district,village,mobile,primary_crop,acreage,irrigation,data_quality_note
CORFRM0001620,Jagan Pillai,CORSTR00386,,Andhra Pradesh,Tirupati,Palem,9882140054,Chilli,33.27,unknown,
CORFRM0001621,Arun Naidu,CORSTR00965,,Andhra Pradesh,Visakhapatnam,Halli,7443593293,Banana,31.6,borewell,
CORFRM0001622,Suresh Varma,CORSTR01137,,Telangana,Karimnagar,Kottapalli,9725469449,Cotton,17.88,canal,crop not updated
CORFRM0001623,Irfan Iyer,CORSTR00451,,Andhra Pradesh,East Godavari,Palem,7905925673,Maize,24.21,drip,mapped to nearest store
CORFRM0001624,Ganesh Babu,CORSTR00809,,Karnataka,Tumakuru,Cheruvu,6463673734,Sugarcane,10.77,canal,mapped to nearest store
CORFRM0001625,Lakshmi Iyer,CORSTR00160,CORDLR000302,Karnataka,Dakshina Kannada,Rampur,6990559251,Coconut,32.97,unknown,same mobile in family
CORFRM0001626,Hari Joseph,CORSTR00168,CORDLR000960,Andhra Pradesh,East Godavari,Rampur,6032926017,Mango,32.16,drip,village spelling mismatch
CORFRM0001627,Deepak Menon,CORSTR00273,CORDLR000995,Telangana,Khammam,Halli,7581140111,Groundnut,8.58,rainfed,
CORFRM0001628,Geetha Varma,CORSTR00975,CORDLR002883,Telangana,Nalgonda,Cheruvu,,Banana,17.93,unknown,mapped to nearest store
CORFRM0001629,Prakash Patil,CORSTR00785,,Telangana,Nalgonda,Halli,6317999528,Groundnut,20.23,drip,mapped to nearest store
CORFRM0001630,Prakash Acharya,CORSTR00105,CORDLR001819,Andhra Pradesh,East Godavari,Pudur,9003702923,Vegetables,18.05,borewell,mapped to nearest store
CORFRM0001631,Kavya Gowda,CORSTR00528,CORDLR002986,Telangana,Hyderabad,Palem,9423914296,Coconut,14.12,borewell,village spelling mismatch
CORFRM0001632,Prakash Nair,CORSTR00410,CORDLR001152,Andhra Pradesh,Prakasam,Kottapalli,9568903084,Groundnut,22.05,rainfed,crop not updated
CORFRM0001633,Lakshmi Kumar,CORSTR01055,,Telangana,Khammam,Melur,8992794825,Banana,13.72,borewell,village spelling mismatch
CORFRM0001634,Priya Das,CORSTR01061,,Karnataka,Mysuru,Rampur,9886669792,Vegetables,22.82,rainfed,mapped to nearest store
CORFRM0001635,Kavya Shetty,CORSTR00178,,Telangana,Mahbubnagar,Halli,7730112490,Chilli,19.82,drip,village spelling mismatch
CORFRM0001636,Rafiq Kumar,CORSTR00721,CORDLR001569,Andhra Pradesh,Kadapa,Pudur,8826278885,Banana,34.6,unknown,same mobile in family
CORFRM0001637,Priya Joseph,CORSTR00694,,Andhra Pradesh,Kakinada,Palem,7182834843,Paddy,2.95,borewell,crop not updated
CORFRM0001638,Karthik Prasad,CORSTR01140,CORDLR001191,Karnataka,Tumakuru,Tumakuru Rural,8823685945,Paddy,30.17,borewell,crop not updated
CORFRM0001639,Irfan Varma,CORSTR00377,,Karnataka,Dakshina Kannada,Melur,9914597114,Mango,18.62,rainfed,same mobile in family
CORFRM0001640,Jagan Khan,CORSTR00267,CORDLR002938,Andhra Pradesh,Guntur,Guntur Rural,8643024522,Coconut,15.49,unknown,village spelling mismatch
CORFRM0001641,Lakshmi Joseph,CORSTR00672,,Andhra Pradesh,Nellore,Melur,7959644631,Groundnut,16.07,drip,crop not updated
CORFRM0001642,Rafiq Babu,CORSTR00807,CORDLR000005,Andhra Pradesh,Kadapa,Kadapa Rural,6452739837,Vegetables,25.69,drip,same mobile in family
CORFRM0001643,Manoj Khan,CORSTR01087,CORDLR001126,Andhra Pradesh,Prakasam,Palem,9168397767,Cotton,20.13,canal,
CORFRM0001644,Geetha Acharya,CORSTR00041,CORDLR000701,Andhra Pradesh,Nellore,Palem,9562047602,Sugarcane,10.05,drip,crop not updated
CORFRM0001645,Jagan Varma,CORSTR00787,,Andhra Pradesh,East Godavari,Palem,9315926616,Sugarcane,10.3,unknown,mapped to nearest store
CORFRM0001646,Yusuf Das,CORSTR00533,,Telangana,Nizamabad,Palem,6591988717,Paddy,10.52,borewell,
CORFRM0001647,Senthil Kumar,CORSTR00023,,Karnataka,Tumakuru,Kottapalli,9522991982,Maize,16.6,drip,
CORFRM0001648,Geetha Acharya,CORSTR00312,,Telangana,Nizamabad,Kottapalli,8110538248,Maize,6.58,rainfed,village spelling mismatch
CORFRM0001649,Jagan Reddy,CORSTR00722,,Andhra Pradesh,Anantapur,Anantapur Rural,9358648631,Cotton,2.81,rainfed,village spelling mismatch
CORFRM0001650,Suresh Babu,CORSTR00823,,TS,Khammam,Cheruvu,7085814219,Sugarcane,5.86,drip,mapped to nearest store
CORFRM0001651,Lakshmi Khan,CORSTR00456,,Telangana,Khammam,Palem,8555202579,Banana,0.52,drip,same mobile in family
CORFRM0001652,Anand Khan,CORSTR00039,CORDLR001324,Telangana,Karimnagar,Halli,8033669103,Vegetables,1.49,drip,crop not updated
CORFRM0001653,Venkatesh Prasad,CORSTR00348,,Karnataka,Dakshina Kannada,Rampur,7503586424,Maize,5.27,unknown,village spelling mismatch
CORFRM0001654,Sanjay Gowda,CORSTR00433,CORDLR000089,Andhra Pradesh,Nellore,Rampur,7527192073,Coconut,19.9,rainfed,mapped to nearest store
CORFRM0001655,Senthil Babu,CORSTR00010,CORDLR002773,Karnataka,Davanagere,Halli,9882875627,Coconut,16.03,rainfed,village spelling mismatch
CORFRM0001656,Manoj Prasad,CORSTR00422,,Andhra Pradesh,Anantapur,Kottapalli,8661453371,Coconut,19.94,drip,
CORFRM0001657,Manoj Gowda,CORSTR00594,CORDLR000579,Andhra Pradesh,Kadapa,Halli,7971097632,Mango,4.77,borewell,
CORFRM0001658,Anand Gowda,CORSTR00002,CORDLR001583,Telangana,Mahbubnagar,Melur,7351708848,Chilli,11.25,unknown,mapped to nearest store
CORFRM0001659,Jagan Joseph,CORSTR00572,CORDLR001668,Andhra Pradesh,Prakasam,Cheruvu,7606908809,Mango,10.55,drip,crop not updated
CORFRM0001660,Venkatesh Naidu,CORSTR00138,,Telangana,Nalgonda,Kottapalli,9757205824,Groundnut,18.65,drip,
CORFRM0001661,Meena Rao,CORSTR00917,,Telangana,Karimnagar,Halli,8264051238,Turmeric,6.94,borewell,same mobile in family
CORFRM0001662,Lakshmi Babu,CORSTR00412,,Andhra Pradesh,Anantapur,Palem,7213300783,Turmeric,4.37,rainfed,village spelling mismatch
CORFRM0001663,Revathi Pillai,CORSTR00036,CORDLR002352,Telangana,Siddipet,Kottapalli,0,Sugarcane,7.23,canal,
CORFRM0001664,Kavya Nair,CORSTR00870,,Andhra Pradesh,Kakinada,Kottapalli,9868119620,Mango,16.08,borewell,village spelling mismatch
CORFRM0001665,Revathi Babu,CORSTR01050,,Andhra Pradesh,Prakasam,Rampur,8893514569,Chilli,15.4,drip,
CORFRM0001666,Jagan Varma,CORSTR00401,CORDLR000840,Andhra Pradesh,Kurnool,Kurnool Rural,6669169776,Coconut,10.96,drip,mapped to nearest store
CORFRM0001667,Karthik Rao,CORSTR01105,,Karnataka,Dakshina Kannada,Melur,9837898076,Coconut,16.52,canal,mapped to nearest store
CORFRM0001668,Lakshmi Kumar,CORSTR00835,,Telangana,Adilabad,Halli,6064996388,Cotton,14.68,unknown,crop not updated
CORFRM0001669,Kavya Reddy,CORSTR00962,CORDLR001661,Telangana,Khammam,Khammam Rural,9565261706,Cotton,20.21,unknown,crop not updated
CORFRM0001670,Kavya Gowda,CORSTR00236,,Telangana,Nalgonda,Palem,6147800996,Maize,28.35,canal,mapped to nearest store
CORFRM0001671,Kavya Gowda,CORSTR00673,CORDLR002731,Andhra Pradesh,Anantapur,Melur,9606416245,Coconut,6.71,drip,
CORFRM0001672,Ganesh Khan,CORSTR01019,CORDLR002966,Andhra Pradesh,Visakhapatnam,Visakhapatnam Rural,9002889890,Turmeric,15.82,unknown,village spelling mismatch
CORFRM0001673,Sowmya Babu,CORSTR00494,,Andhra Pradesh,East Godavari,Rajahmundry Rural,8397706936,Coconut,29.71,unknown,crop not updated
CORFRM0001674,Priya Menon,CORSTR00321,CORDLR001074,Andhra Pradesh,Kakinada,Pudur,9742957730,Maize,12.26,borewell,
CORFRM0001675,Chandra Khan,CORSTR00316,,Karnataka,Raichur,Raichur Rural,9579564754,Sugarcane,25.34,borewell,village spelling mismatch
CORFRM0001676,Ganesh Menon,CORSTR00900,CORDLR002452,Andhra Pradesh,Krishna,Rampur,6822621045,Mango,21.71,canal,mapped to nearest store
CORFRM0001677,Chandra Khan,CORSTR00305,,Telangana,Karimnagar,Cheruvu,8670141498,Chilli,32.43,canal,crop not updated
CORFRM0001678,Karthik Iyer,CORSTR00419,,Karnataka,Ballari,Halli,7082112991,Coconut,28.7,borewell,crop not updated
CORFRM0001679,Prakash Nair,CORSTR00187,,Karnataka,Mysuru,Mysuru Rural,8510811221,Cotton,33.43,unknown,same mobile in family
CORFRM0001680,Naveen Iyer,CORSTR00628,CORDLR001324,Karnataka,Dakshina Kannada,Melur,6820947356,Sugarcane,17.77,rainfed,village spelling mismatch
CORFRM0001681,Arun Rao,CORSTR00303,CORDLR002748,A.P.,Tirupati,Pudur,9134024927,Sugarcane,32.51,unknown,mapped to nearest store
CORFRM0001682,Meena Acharya,CORSTR00577,,Andhra Pradesh,Tirupati,Tirupati Rural,7308271600,Groundnut,25.32,rainfed,same mobile in family
CORFRM0001683,Bala Das,CORSTR00184,CORDLR000227,Andhra Pradesh,Tirupati,Melur,6071930003,Mango,13.46,drip,mapped to nearest store
CORFRM0001684,Senthil Babu,CORSTR00590,,Telangana,Nalgonda,Melur,9585388305,Chilli,25.74,borewell,
CORFRM0001685,Meena Joseph,CORSTR00431,,Telangana,Karimnagar,Karimnagar Rural,9565540183,Banana,20.56,rainfed,village spelling mismatch
CORFRM0001686,Venkatesh Menon,CORSTR00337,,Telangana,Mahbubnagar,Cheruvu,7565712171,Sugarcane,13.38,drip,crop not updated
CORFRM0001687,Jagan Varma,CORSTR00359,,Andhra Pradesh,Prakasam,Pudur,9950004669,Vegetables,7.91,drip,
CORFRM0001688,Yusuf Reddy,CORSTR00299,CORDLR000904,AP,Kurnool,Rampur,8667643374,Paddy,12.3,rainfed,same mobile in family
CORFRM0001689,Revathi Varma,CORSTR01021,,Andhra Pradesh,Guntur,Kottapalli,7043447080,Paddy,32.74,canal,mapped to nearest store
CORFRM0001690,Karthik Pillai,CORSTR00548,,Telangana,Adilabad,Melur,8440195672,Sugarcane,3.79,drip,mapped to nearest store
CORFRM0001691,Irfan Acharya,CORSTR00338,CORDLR001773,Andhra Pradesh,Nellore,Palem,6618861807,Coconut,8.85,canal,village spelling mismatch
CORFRM0001692,Meena Babu,CORSTR00214,CORDLR002173,Andhra Pradesh,Guntur,Cheruvu,6184507314,Coconut,0.71,canal,mapped to nearest store
CORFRM0001693,Deepak Iyer,CORSTR00462,,Karnataka,Belagavi,Rampur,9694517526,Maize,14.97,unknown,crop not updated
CORFRM0001694,Lakshmi Varma,CORSTR00222,,Telangana,Warangal,Rampur,8730927422,Cotton,33.43,drip,mapped to nearest store
CORFRM0001695,Priya Acharya,CORSTR00354,CORDLR000439,KARNATAKA,Dakshina Kannada,Cheruvu,6741288498,Cotton,26.73,canal,same mobile in family
CORFRM0001696,Deepak Acharya,CORSTR00211,,Telangana,Warangal,Halli,7912202542,Chilli,23.67,borewell,
CORFRM0001697,Priya Gowda,CORSTR00756,,Andhra Pradesh,Anantapur,Palem,6849657236,Sugarcane,25.4,drip,crop not updated
CORFRM0001698,Karthik Khan,CORSTR00636,CORDLR001987,Telangana,Nalgonda,Melur,7262611925,Sugarcane,17.31,drip,crop not updated
CORFRM0001699,Karthik Rao,CORSTR00442,,Karnataka,Kalaburagi,Kalaburagi Rural,6523497873,Sugarcane,15.61,borewell,
CORFRM0001700,Sowmya Acharya,CORSTR00818,CORDLR000325,Karnataka,Kalaburagi,Melur,9370385991,Mango,7.24,unknown,
CORFRM0001701,Sowmya Das,CORSTR01042,CORDLR002408,Telangana,Warangal,Cheruvu,8754068663,Turmeric,6.25,rainfed,crop not updated
CORFRM0001702,Geetha Das,CORSTR00336,CORDLR002201,TS,Siddipet,Pudur,9049832699,Groundnut,23.1,borewell,village spelling mismatch
CORFRM0001703,Irfan Iyer,CORSTR00442,,AP,Prakasam,Halli,7637727847,Sugarcane,21.17,canal,
CORFRM0001704,Sowmya Shetty,CORSTR01059,,Andhra Pradesh,East Godavari,Cheruvu,7569951498,Sugarcane,21.52,drip,crop not updated
CORFRM0001705,Priya Naidu,CORSTR00183,,Andhra Pradesh,Kakinada,Pudur,9687142428,Banana,19.83,unknown,same mobile in family
CORFRM0001706,Geetha Patil,CORSTR00318,,Andhra Pradesh,Visakhapatnam,Halli,8150258927,Groundnut,26.19,drip,village spelling mismatch
CORFRM0001707,Naveen Acharya,CORSTR00967,,Telangana,Warangal,Cheruvu,6620057942,Paddy,30.78,drip,crop not updated
CORFRM0001708,Rafiq Naidu,CORSTR00642,,Andhra Pradesh,Anantapur,Kottapalli,0,Chilli,16.45,borewell,same mobile in family
CORFRM0001709,Lokesh Shetty,CORSTR00546,CORDLR001272,Andhra Pradesh,East Godavari,Pudur,8500176329,Groundnut,17.28,unknown,village spelling mismatch
CORFRM0001710,Farida Das,CORSTR00230,CORDLR002223,Andhra Pradesh,Nellore,Kottapalli,7932619952,Banana,31.2,borewell,village spelling mismatch
CORFRM0001711,Karthik Kumar,CORSTR01093,,Andhra Pradesh,Guntur,Palem,7152361045,Paddy,5.76,unknown,
CORFRM0001712,Sanjay Khan,CORSTR00021,,Karnataka,Raichur,Melur,9443010565,Mango,24.17,drip,
CORFRM0001713,Priya Nair,CORSTR00006,,Karnataka,Bengaluru Urban,Rampur,7131624537,Sugarcane,19.4,unknown,
CORFRM0001714,Karthik Rao,CORSTR00417,,Andhra Pradesh,Tirupati,Cheruvu,6876140115,Groundnut,14.36,rainfed,
CORFRM0001715,Hari Menon,CORSTR01043,,Andhra Pradesh,Nellore,Halli,7021920109,Banana,24.64,rainfed,village spelling mismatch
CORFRM0001716,Rafiq Pillai,CORSTR00328,,Andhra Pradesh,Kurnool,Pudur,9670271387,Vegetables,3.4,unknown,crop not updated
CORFRM0001717,Lokesh Joseph,CORSTR00722,,Andhra Pradesh,Kurnool,Kottapalli,7275594846,Maize,22.2,borewell,mapped to nearest store
CORFRM0001718,Karthik Menon,CORSTR01015,CORDLR000304,Karnataka,Belagavi,Halli,9760088095,Mango,1.61,canal,same mobile in family
CORFRM0001719,Bala Iyer,CORSTR00262,CORDLR000189,Karnataka,Kalaburagi,Melur,6211514852,Mango,3.22,unknown,
CORFRM0001720,Deepak Varma,CORSTR00400,,Karnataka,Kalaburagi,Rampur,9144531379,Cotton,4.45,unknown,same mobile in family
CORFRM0001721,Jagan Rao,CORSTR00227,,Karnataka,Dakshina Kannada,Palem,8176015166,Coconut,14.47,rainfed,mapped to nearest store
CORFRM0001722,Bala Joseph,CORSTR00046,,Telangana,Khammam,Cheruvu,6494329295,Banana,4.37,borewell,same mobile in family
CORFRM0001723,Rafiq Nair,CORSTR01084,,Andhra Pradesh,Anantapur,Melur,9164132189,Coconut,1.56,borewell,
CORFRM0001724,Venkatesh Babu,CORSTR00991,,Andhra Pradesh,Kakinada,Kottapalli,7336938763,Groundnut,22.44,unknown,village spelling mismatch
CORFRM0001725,Lakshmi Rao,CORSTR00953,CORDLR002589,Andhra Pradesh,Anantapur,Palem,6335112323,Maize,5.3,canal,
CORFRM0001726,Irfan Menon,CORSTR01101,,Telangana,Warangal,Palem,8275825801,Groundnut,23.22,canal,
CORFRM0001727,Karthik Acharya,CORSTR01059,CORDLR000131,Telangana,Nizamabad,Pudur,6162361120,Maize,24.12,canal,same mobile in family
CORFRM0001728,Rafiq Rao,CORSTR00705,,Andhra Pradesh,East Godavari,Halli,6578977890,Sugarcane,26.04,unknown,village spelling mismatch
CORFRM0001729,Irfan Acharya,CORSTR00655,,Telangana,Nalgonda,Halli,6810052322,Banana,19.13,canal,crop not updated
CORFRM0001730,Priya Das,CORSTR01081,CORDLR000858,Telangana,Mahbubnagar,Palem,7038483103,Sugarcane,26.36,borewell,
CORFRM0001731,Jagan Shetty,CORSTR00214,,Andhra Pradesh,Nellore,Nellore Rural,9365209337,Sugarcane,34.28,canal,crop not updated
CORFRM0001732,Geetha Babu,CORSTR00220,,Karnataka,Davanagere,Cheruvu,0,Vegetables,15.61,canal,crop not updated
CORFRM0001733,Suresh Joseph,CORSTR00164,,Telangana,Warangal,Cheruvu,7410889010,Chilli,18.35,canal,village spelling mismatch
CORFRM0001734,Priya Varma,CORSTR00375,CORDLR001280,Karnataka,Kalaburagi,Rampur,8127053167,Mango,18.36,borewell,
CORFRM0001735,Manoj Rao,CORSTR00003,,Karnataka,Bengaluru Urban,Cheruvu,8659679782,Maize,5.49,drip,same mobile in family
CORFRM0001736,Venkatesh Babu,CORSTR00760,,Telangana,Mahbubnagar,Cheruvu,6111477158,Turmeric,1.52,rainfed,
CORFRM0001737,Karthik Joseph,CORSTR00499,CORDLR001110,Telangana,Mahbubnagar,Pudur,8968832435,Sugarcane,13.98,canal,same mobile in family
CORFRM0001738,Rafiq Patil,CORSTR00330,,Karnataka,Belagavi,Melur,7443902482,Mango,15.74,drip,
CORFRM0001739,Kavya Iyer,CORSTR00489,,ANDHRA,Guntur,Cheruvu,9514899935,Paddy,1.7,canal,village spelling mismatch
CORFRM0001740,Ganesh Nair,CORSTR00497,,Telangana,Mahbubnagar,Kottapalli,8895029176,Chilli,28.93,borewell,village spelling mismatch
CORFRM0001741,Rafiq Prasad,CORSTR00747,CORDLR000464,Andhra Pradesh,Visakhapatnam,Melur,8339571796,Paddy,12.5,drip,crop not updated
CORFRM0001742,Ganesh Gowda,CORSTR01074,,Andhra Pradesh,Visakhapatnam,Melur,8173901636,Groundnut,26.0,borewell,village spelling mismatch
CORFRM0001743,Geetha Iyer,CORSTR00115,,Andhra Pradesh,Kakinada,Palem,6148222654,Vegetables,13.1,borewell,crop not updated
CORFRM0001744,Hari Joseph,CORSTR00745,CORDLR001670,Andhra Pradesh,Kurnool,Kurnool Rural,8087735215,Maize,9.77,unknown,crop not updated
CORFRM0001745,Anand Joseph,CORSTR01003,CORDLR002705,A.P.,Guntur,Pudur,0,Coconut,26.34,rainfed,mapped to nearest store
CORFRM0001746,Senthil Reddy,CORSTR00476,CORDLR002038,Telangana,Nalgonda,Pudur,7113361015,Paddy,7.24,unknown,same mobile in family
CORFRM0001747,Bala Nair,CORSTR00330,,KA,Davanagere,Palem,8019888424,Mango,17.34,drip,mapped to nearest store
CORFRM0001748,Naveen Patil,CORSTR00960,,AP,Guntur,Rampur,6716776970,Coconut,24.92,canal,same mobile in family
CORFRM0001749,Hari Reddy,CORSTR00602,,Andhra Pradesh,Prakasam,Rampur,9472161171,Turmeric,25.62,drip,
CORFRM0001750,Kavya Acharya,CORSTR00002,,Andhra Pradesh,Nellore,Palem,8952357121,Groundnut,8.12,borewell,same mobile in family
CORFRM0001751,Priya Rao,CORSTR00987,,Karnataka,Kalaburagi,Kalaburagi Rural,7377636580,Paddy,0.93,drip,crop not updated
CORFRM0001752,Hari Iyer,CORSTR00515,CORDLR001640,Andhra Pradesh,Nellore,Kottapalli,6619345034,Chilli,22.18,borewell,same mobile in family
CORFRM0001753,Deepak Prasad,CORSTR00251,CORDLR001775,Telangana,Nizamabad,Kottapalli,8626555853,Mango,20.27,drip,crop not updated
CORFRM0001754,Karthik Varma,CORSTR00782,,KARNATAKA,Kalaburagi,Halli,7189562206,Maize,3.65,borewell,mapped to nearest store
CORFRM0001755,Farida Das,CORSTR00167,,TN,Vellore,Melur,8353614522,Chilli,16.35,drip,
CORFRM0001756,Yusuf Varma,CORSTR00675,CORDLR001997,Telangana,Nalgonda,Melur,9559445703,Chilli,14.69,unknown,mapped to nearest store
CORFRM0001757,Suresh Patil,CORSTR00307,,Andhra Pradesh,Anantapur,Melur,7686266740,Banana,2.5,canal,
CORFRM0001758,Suresh Patil,CORSTR00852,,AP,Prakasam,Palem,9851067962,Maize,3.96,canal,
CORFRM0001759,Meena Pillai,CORSTR00020,,Telangana,Adilabad,Adilabad Rural,6575252284,Mango,20.62,canal,mapped to nearest store
CORFRM0001760,Sowmya Gowda,CORSTR00188,CORDLR002544,Karnataka,Raichur,Kottapalli,9999999999,Groundnut,22.88,drip,same mobile in family
CORFRM0001761,Sowmya Rao,CORSTR00967,,Telangana,Khammam,Cheruvu,6675079181,Sugarcane,28.17,canal,village spelling mismatch
CORFRM0001762,Manoj Iyer,CORSTR01071,CORDLR002774,Karnataka,Kalaburagi,Halli,8351248099,Maize,34.03,canal,crop not updated
CORFRM0001763,Senthil Gowda,CORSTR00655,,Karnataka,Tumakuru,Rampur,8580836974,Vegetables,30.7,borewell,mapped to nearest store
CORFRM0001764,Sowmya Menon,CORSTR00456,,Telangana,Adilabad,Palem,9873625735,Coconut,0.86,borewell,
CORFRM0001765,Chandra Babu,CORSTR00329,,TELANGANA,Hyderabad,Halli,6508784742,Paddy,21.49,unknown,same mobile in family
CORFRM0001766,Ganesh Rao,CORSTR00827,CORDLR002460,Andhra Pradesh,Kadapa,Melur,9246262088,Sugarcane,31.82,rainfed,village spelling mismatch
CORFRM0001767,Rafiq Reddy,CORSTR01094,,Andhra Pradesh,East Godavari,Halli,8545914579,Chilli,25.21,borewell,
CORFRM0001768,Yusuf Joseph,CORSTR00178,,Karnataka,Davanagere,Palem,6336283822,Sugarcane,8.71,drip,mapped to nearest store
CORFRM0001769,Hari Acharya,CORSTR00780,CORDLR000684,Andhra Pradesh,Tirupati,Pudur,9524110253,Chilli,20.74,drip,village spelling mismatch
CORFRM0001770,Yusuf Das,CORSTR01139,,Andhra Pradesh,Nellore,Pudur,7807707767,Chilli,0.9,canal,
CORFRM0001771,Geetha Reddy,CORSTR00135,,Karnataka,Belagavi,Cheruvu,6309453419,Turmeric,22.97,drip,village spelling mismatch
CORFRM0001772,Farida Prasad,CORSTR00741,CORDLR002548,Telangana,Warangal,Cheruvu,6648202613,Sugarcane,34.35,unknown,
CORFRM0001773,Hari Patil,CORSTR00203,CORDLR002975,Telangana,Khammam,Halli,8205465313,Groundnut,2.96,unknown,village spelling mismatch
CORFRM0001774,Priya Naidu,CORSTR00233,CORDLR001638,Telangana,Khammam,Cheruvu,6645363046,Paddy,20.6,borewell,same mobile in family
CORFRM0001775,Karthik Varma,CORSTR01108,CORDLR001368,Andhra Pradesh,Kadapa,Kadapa Rural,7872857297,Chilli,29.33,unknown,crop not updated
CORFRM0001776,Lakshmi Shetty,CORSTR00591,,Karnataka,Raichur,Pudur,9671776545,Cotton,6.82,rainfed,
CORFRM0001777,Hari Iyer,CORSTR00785,,Andhra Pradesh,Krishna,Cheruvu,9218667860,Maize,13.77,drip,same mobile in family
CORFRM0001778,Irfan Gowda,CORSTR00426,,Telangana,Suryapet,Cheruvu,9222683652,Paddy,10.13,drip,
CORFRM0001779,Karthik Khan,CORSTR00521,CORDLR000129,Andhra Pradesh,Kurnool,Cheruvu,8203740749,Banana,22.82,rainfed,village spelling mismatch
CORFRM0001780,Senthil Babu,CORSTR00610,,KARNATAKA,Mysuru,Kottapalli,8526941940,Chilli,1.06,drip,mapped to nearest store
CORFRM0001781,Prakash Gowda,CORSTR00719,CORDLR000705,Andhra Pradesh,Kurnool,Kottapalli,9815984401,Paddy,31.52,borewell,village spelling mismatch
CORFRM0001782,Bala Nair,CORSTR00643,,Andhra Pradesh,Anantapur,Palem,6504759547,Groundnut,8.41,borewell,mapped to nearest store
CORFRM0001783,Bala Shetty,CORSTR00762,,A.P.,Prakasam,Rampur,8399799183,Turmeric,20.17,canal,village spelling mismatch
CORFRM0001784,Meena Iyer,CORSTR01002,CORDLR002510,Karnataka,Shivamogga,Cheruvu,7330663621,Banana,2.2,drip,mapped to nearest store
CORFRM0001785,Naveen Nair,CORSTR00252,,Karnataka,Ballari,Rampur,7714670073,Groundnut,30.66,unknown,mapped to nearest store
CORFRM0001786,Lakshmi Das,CORSTR00070,,Andhra Pradesh,Prakasam,Kottapalli,9309386030,Paddy,7.97,rainfed,village spelling mismatch
CORFRM0001787,Meena Shetty,CORSTR00021,,AP,East Godavari,Cheruvu,9479414146,Maize,9.96,unknown,mapped to nearest store
CORFRM0001788,Karthik Prasad,CORSTR00156,,TG,Siddipet,Halli,8337739297,Cotton,25.72,borewell,mapped to nearest store
CORFRM0001789,Irfan Kumar,CORSTR01039,,Andhra Pradesh,Krishna,Palem,8385616001,Paddy,17.27,drip,village spelling mismatch
CORFRM0001790,Ganesh Gowda,CORSTR00627,,Telangana,Hyderabad,Halli,,Coconut,1.67,unknown,village spelling mismatch
CORFRM0001791,Kavya Menon,CORSTR00523,CORDLR001235,Andhra Pradesh,Anantapur,Cheruvu,,Coconut,5.7,unknown,village spelling mismatch
CORFRM0001792,Rafiq Patil,CORSTR00342,,Telangana,Karimnagar,Karimnagar Rural,7482692336,Chilli,0.86,drip,crop not updated
CORFRM0001793,Anand Pillai,CORSTR00896,,Andhra Pradesh,Kurnool,Cheruvu,7494698477,Maize,4.25,drip,mapped to nearest store
