contractor_id,contractor_name,mapped_dealer_id,state,city,mobile,tier,specialty,last_training_date,data_quality_note
ASPCON001021,Sanjay Shetty,ASPDLR000949,Karnataka,Mysuru,9586833890,Registered,Interior repaint,,spelling mismatch
ASPCON001022,Jagan Reddy,ASPDLR000085,Karnataka,Hubballi,7730205333,Registered,Interior repaint,2025-03-23,
ASPCON001023,Sowmya Menon,ASPDLR000830,Karnataka,Raichur,7782329122,Dormant,Waterproofing,,spelling mismatch
ASPCON001024,Karthik Gowda,ASPDLR000534,Karnataka,Mysuru,7086261724,Dormant,Luxury,2025-07-31,spelling mismatch
ASPCON001025,Sanjay Das,ASPDLR000121,Karnataka,Shivamogga,8441168296,Registered,Luxury,2025-10-26,same mobile as helper
ASPCON001026,Sanjay Patil,ASPDLR000631,Telangana,Warangal,6240512995,Elite,Exterior,,dealer mapping old
ASPCON001027,Sanjay Reddy,ASPDLR000365,Tamil Nadu,Hosur,7331015002,Elite,Waterproofing,,spelling mismatch
ASPCON001028,Deepak Menon,ASPDLR000853,Telangana,Mahbubnagar,7072014864,Silver,Exterior,19/01/2024,same mobile as helper
ASPCON001029,Karthik Varma,ASPDLR000100,Tamil Nadu,Thanjavur,8430617493,Gold,Luxury,,
ASPCON001030,Sanjay Menon,ASPDLR000474,Tamil Nadu,Salem,6186545003,Elite,Exterior,2025-06-26,
ASPCON001031,Priya Rao,ASPDLR000234,Karnataka,Udupi,,Dormant,Interior repaint,,same mobile as helper
ASPCON001032,Chandra Khan,ASPDLR000857,Karnataka,Shivamogga,8532039464,Dormant,Waterproofing,19-Mar-26,same mobile as helper
ASPCON001033,Geetha Khan,ASPDLR000480,Tamil Nadu,Cuddalore,6097993567,Registered,Exterior,2024-03-09,same mobile as helper
ASPCON001034,Lakshmi Reddy,ASPDLR000153,Telangana,Hyderabad,7239922397,Elite,Interior repaint,,spelling mismatch
ASPCON001035,Sowmya Pillai,ASPDLR000285,Andhra Pradesh,Kakinada,6215143583,Elite,Interior repaint,2025-03-31,dealer mapping old
ASPCON001036,Rafiq Acharya,ASPDLR000199,Andhra Pradesh,Kakinada,7563876683,Gold,Interior repaint,,same mobile as helper
ASPCON001037,Venkatesh Pillai,ASPDLR000445,Telangana,Nizamabad,6293260144,Elite,Luxury,2024-01-25,inactive but claims points
ASPCON001038,Meena Naidu,ASPDLR000362,KARNATAKA,Ballari,8374869556,Gold,Projects,2023-11-17,dealer mapping old
ASPCON001039,Anand Gowda,ASPDLR000618,Andhra Pradesh,Nellore,6913749691,Dormant,Luxury,2023-09-24,
ASPCON001040,Kavya Rao,ASPDLR000243,Andhra Pradesh,Tirupati,7431695320,Gold,Luxury,,inactive but claims points
ASPCON001041,Jagan Pillai,ASPDLR000570,Tamil Nadu,Madurai,6052044071,Elite,Exterior,,spelling mismatch
ASPCON001042,Irfan Gowda,ASPDLR000442,Telangana,Khammam,7834337778,Dormant,Luxury,2024-01-15,spelling mismatch
ASPCON001043,Kavya Khan,ASPDLR000543,TELANGANA,Mahbubnagar,8112423868,Silver,Waterproofing,03/26/2023,inactive but claims points
ASPCON001044,Lokesh Acharya,ASPDLR000206,Tamil Nadu,Salem,7079830556,Gold,Waterproofing,29-Aug-23,dealer mapping old
ASPCON001045,Hari Varma,ASPDLR000210,Karnataka,Davanagere,8545630682,Gold,Luxury,2024-10-16,
ASPCON001046,Venkatesh Das,ASPDLR000778,Telangana,Hyderabad,8353618693,Silver,Waterproofing,2025-11-02,inactive but claims points
ASPCON001047,Rafiq Das,ASPDLR000232,Puducherry,Puducherry,9367026741,Silver,Waterproofing,,same mobile as helper
ASPCON001048,Kavya Shetty,ASPDLR000050,ANDHRA,Kurnool,7865270330,Registered,Interior repaint,2023-12-13,spelling mismatch
ASPCON001049,Chandra Khan,ASPDLR000488,Andhra Pradesh,Nellore,7933851670,Registered,Interior repaint,2023-06-04,same mobile as helper
ASPCON001050,Arun Acharya,ASPDLR000632,Karnataka,Tumakuru,7036093992,Elite,Exterior,,dealer mapping old
ASPCON001051,Meena Acharya,ASPDLR000663,Karnataka,Raichur,7900398828,Registered,Projects,2023-10-29,spelling mismatch
ASPCON001052,Kavya Gowda,ASPDLR000683,Telangana,Karimnagar,7891688931,Registered,Waterproofing,2023-09-22,dealer mapping old
ASPCON001053,Venkatesh Pillai,ASPDLR000403,Telangana,Karimnagar,9390140138,Silver,Luxury,2025-03-21,
ASPCON001054,Meena Reddy,ASPDLR000663,Telangana,Hyderabad,7386303733,Registered,Luxury,2023-09-23,inactive but claims points
ASPCON001055,Suresh Prasad,ASPDLR000148,Karnataka,Bengaluru,6974970352,Gold,Luxury,,inactive but claims points
ASPCON001056,Manoj Acharya,ASPDLR000549,Andhra Pradesh,Guntur,9656300380,Dormant,Exterior,,same mobile as helper
ASPCON001057,Deepak Prasad,ASPDLR000254,Andhra Pradesh,Nellore,,Gold,Luxury,27/10/2024,spelling mismatch
ASPCON001058,Rafiq Menon,ASPDLR000226,Tamil Nadu,Cuddalore,6787531596,Dormant,Waterproofing,08/10/2023,same mobile as helper
ASPCON001059,Lokesh Naidu,ASPDLR000039,Andhra Pradesh,Rajahmundry,9412105717,Gold,Interior repaint,,inactive but claims points
ASPCON001060,Irfan Iyer,ASPDLR000562,Karnataka,Hubballi,9600162137,Dormant,Luxury,2026-02-14,spelling mismatch
ASPCON001061,Jagan Pillai,ASPDLR000231,Kerala,Kollam,6313581086,Elite,Luxury,,inactive but claims points
ASPCON001062,Prakash Rao,ASPDLR000477,Telangana,Siddipet,7915472189,Gold,Luxury,2025-12-18,dealer mapping old
ASPCON001063,Lokesh Acharya,ASPDLR000243,Andhra Pradesh,Guntur,9280743288,Dormant,Interior repaint,2025-12-23,
ASPCON001064,Farida Shetty,ASPDLR000827,Tamil Nadu,Erode,6718288080,Silver,Waterproofing,,spelling mismatch
ASPCON001065,Sanjay Joseph,ASPDLR000224,Telangana,Khammam,,Dormant,Exterior,,spelling mismatch
ASPCON001066,Karthik Prasad,ASPDLR000071,Telangana,Nizamabad,6415967935,Gold,Luxury,2025-07-31,same mobile as helper
ASPCON001067,Suresh Shetty,ASPDLR000419,Andhra Pradesh,Ongole,8199190471,Elite,Waterproofing,,
ASPCON001068,Bala Babu,ASPDLR000931,A.P.,Kakinada,6110343888,Elite,Interior repaint,02-Mar-25,spelling mismatch
ASPCON001069,Bala Varma,ASPDLR000206,Telangana,Suryapet,8357133373,Silver,Luxury,2023-07-09,
ASPCON001070,Venkatesh Acharya,ASPDLR000652,Karnataka,Hubballi,7727207836,Elite,Exterior,04/02/2023,dealer mapping old
ASPCON001071,Rafiq Kumar,ASPDLR000501,Telangana,Khammam,8465274660,Gold,Waterproofing,2023-09-22,inactive but claims points
ASPCON001072,Geetha Acharya,ASPDLR000946,Karnataka,Hubballi,6000195315,Silver,Luxury,07/06/2023,same mobile as helper
ASPCON001073,Deepak Babu,ASPDLR000672,Telangana,Warangal,8709429246,Dormant,Interior repaint,2026-01-19,
ASPCON001074,Jagan Kumar,ASPDLR000619,Andhra Pradesh,Tirupati,7090619278,Dormant,Waterproofing,2023-07-04,same mobile as helper
ASPCON001075,Irfan Nair,ASPDLR000406,Tamil Nadu,Trichy,9127937345,Gold,Luxury,,inactive but claims points
ASPCON001076,Revathi Babu,ASPDLR000847,Kerala,Palakkad,7364434891,Silver,Luxury,2024-03-22,
ASPCON001077,Sowmya Gowda,ASPDLR000403,Andhra Pradesh,Tirupati,9773164605,Dormant,Projects,,same mobile as helper
ASPCON001078,Sowmya Shetty,ASPDLR000415,Andhra Pradesh,Anantapur,8047584453,Dormant,Luxury,,inactive but claims points
ASPCON001079,Rafiq Joseph,ASPDLR000212,Karnataka,Udupi,8526234299,Elite,Waterproofing,22/02/2024,same mobile as helper
ASPCON001080,Priya Nair,ASPDLR000911,TAMILNADU,Tirunelveli,7923580489,Gold,Waterproofing,,dealer mapping old
ASPCON001081,Anand Reddy,ASPDLR000961,Tamil Nadu,Cuddalore,9454516859,Elite,Projects,2026-01-30,dealer mapping old
ASPCON001082,Deepak Kumar,ASPDLR000207,Kerala,Kannur,7672505915,Silver,Exterior,2024-11-02,spelling mismatch
ASPCON001083,Priya Babu,ASPDLR000874,Karnataka,Kalaburagi,6068034893,Gold,Waterproofing,2023-12-31,dealer mapping old
ASPCON001084,Rafiq Nair,ASPDLR000232,Telangana,Khammam,6983466706,Silver,Projects,20-Aug-23,
ASPCON001085,Meena Das,ASPDLR000052,ANDHRA,Vijayawada,8566519899,Registered,Waterproofing,2024-08-19,spelling mismatch
ASPCON001086,Chandra Nair,ASPDLR000149,Andhra Pradesh,Kakinada,7490043520,Gold,Projects,2024-02-16,same mobile as helper
ASPCON001087,Venkatesh Shetty,ASPDLR000338,Tamilnadu,Vellore,6745441291,Elite,Exterior,2023-07-02,dealer mapping old
ASPCON001088,Rafiq Shetty,ASPDLR000890,Andhra Pradesh,Guntur,8230436168,Registered,Exterior,2025-10-14,
ASPCON001089,Yusuf Joseph,ASPDLR000173,Telangana,Suryapet,8195925350,Silver,Projects,2023-03-04,dealer mapping old
ASPCON001090,Venkatesh Menon,ASPDLR000128,Andhra Pradesh,Nellore,9971061280,Registered,Projects,,inactive but claims points
ASPCON001091,Manoj Das,ASPDLR000640,Kerala,Alappuzha,8445227255,Elite,Waterproofing,,dealer mapping old
ASPCON001092,Lakshmi Babu,ASPDLR000797,Telangana,Hyderabad,7240145064,Registered,Projects,,inactive but claims points
ASPCON001093,Chandra Kumar,ASPDLR000063,TN,Salem,6913942965,Elite,Waterproofing,2025-02-01,inactive but claims points
ASPCON001094,Geetha Reddy,ASPDLR000277,Kerala,Kottayam,8562042262,Elite,Luxury,18/09/2024,dealer mapping old
ASPCON001095,Anand Menon,ASPDLR000562,Andhra Pradesh,Tirupati,8077319072,Silver,Waterproofing,,spelling mismatch
ASPCON001096,Deepak Rao,ASPDLR000547,Tamil Nadu,Hosur,6506851842,Elite,Exterior,2023-02-01,same mobile as helper
ASPCON001097,Sanjay Iyer,ASPDLR000128,Kerala,Kottayam,8837098581,Silver,Luxury,16/10/2024,spelling mismatch
ASPCON001098,Chandra Nair,ASPDLR000090,Kerala,Kozhikode,6096489613,Dormant,Projects,,dealer mapping old
ASPCON001099,Priya Kumar,ASPDLR000007,Telangana,Hyderabad,6116354206,Gold,Projects,2024-02-11,same mobile as helper
ASPCON001100,Chandra Rao,ASPDLR000174,KA,Mysuru,6749361195,Silver,Luxury,2023-10-10,inactive but claims points
ASPCON001101,Jagan Shetty,ASPDLR000004,Andhra Pradesh,Kurnool,6972072526,Silver,Luxury,,
ASPCON001102,Deepak Nair,ASPDLR000616,Kerala,Alappuzha,7353641305,Dormant,Interior repaint,2023-01-13,spelling mismatch
ASPCON001103,Bala Varma,ASPDLR000638,Kerala,Kannur,8446663079,Dormant,Interior repaint,15-Sep-24,dealer mapping old
ASPCON001104,Irfan Nair,ASPDLR000976,Karnataka,Raichur,7387398239,Silver,Waterproofing,2025-12-11,dealer mapping old
ASPCON001105,Anand Iyer,ASPDLR000377,Andhra Pradesh,Vijayawada,6901474539,Dormant,Projects,,same mobile as helper
ASPCON001106,Geetha Nair,ASPDLR000087,Tamil Nadu,Hosur,7873562258,Dormant,Luxury,,
ASPCON001107,Lakshmi Babu,ASPDLR000579,KERALA,Kollam,6510594734,Registered,Luxury,23/11/2025,same mobile as helper
ASPCON001108,Senthil Menon,ASPDLR000131,Tamil Nadu,Erode,6918547919,Registered,Exterior,,spelling mismatch
ASPCON001109,Suresh Kumar,ASPDLR000254,Andhra Pradesh,Guntur,8798364855,Silver,Luxury,2023-03-14,spelling mismatch
ASPCON001110,Sowmya Babu,ASPDLR000046,Tamilnadu,Tirunelveli,8677947531,Gold,Exterior,2025-04-28,
ASPCON001111,Farida Naidu,ASPDLR000034,Karnataka,Tumakuru,8359370665,Silver,Luxury,2026-03-05,spelling mismatch
ASPCON001112,Bala Das,ASPDLR000783,Tamilnadu,Vellore,8669067048,Dormant,Projects,2023-02-20,spelling mismatch
ASPCON001113,Priya Reddy,ASPDLR000666,Karnataka,Davanagere,7127956852,Elite,Interior repaint,2024-07-21,
ASPCON001114,Kavya Pillai,ASPDLR000448,Telangana,Khammam,6830611231,Elite,Luxury,2025-08-18,spelling mismatch
ASPCON001115,Meena Acharya,ASPDLR000920,Tamil Nadu,Thanjavur,7832332694,Silver,Luxury,18/03/2024,
ASPCON001116,Lakshmi Naidu,ASPDLR000692,Telangana,Suryapet,7413595792,Dormant,Exterior,2023-12-19,spelling mismatch
ASPCON001117,Sowmya Shetty,ASPDLR000605,Tamil Nadu,Vellore,7439671535,Elite,Luxury,08/03/2024,spelling mismatch
ASPCON001118,Sowmya Kumar,ASPDLR000024,PY,Puducherry,9016256545,Elite,Projects,2025-05-12,dealer mapping old
ASPCON001119,Lokesh Babu,ASPDLR000558,Karnataka,Hubballi,8588574152,Registered,Exterior,,same mobile as helper
ASPCON001120,Ganesh Nair,ASPDLR000360,Puducherry,Karaikal,9432421917,Elite,Interior repaint,2023-05-07,inactive but claims points
ASPCON001121,Naveen Pillai,ASPDLR000851,Karnataka,Mangaluru,9883825436,Dormant,Luxury,,dealer mapping old
ASPCON001122,Senthil Nair,ASPDLR000519,Telangana,Adilabad,8226066690,Registered,Projects,2025-01-27,same mobile as helper
ASPCON001123,Chandra Shetty,ASPDLR000917,Telangana,Adilabad,9323775354,Silver,Exterior,18/05/2024,dealer mapping old
ASPCON001124,Prakash Shetty,ASPDLR000318,Kerala,Thrissur,9342584207,Registered,Interior repaint,,dealer mapping old
ASPCON001125,Senthil Pillai,ASPDLR000210,Karnataka,Tumakuru,8804403861,Elite,Luxury,2023-06-25,inactive but claims points
ASPCON001126,Lokesh Joseph,ASPDLR000629,Tamil Nadu,Kanchipuram,8923106949,Gold,Projects,,
ASPCON001127,Suresh Prasad,ASPDLR000027,Tamilnadu,Vellore,6067372310,Dormant,Projects,2023-10-27,same mobile as helper
ASPCON001128,Lakshmi Prasad,ASPDLR000720,Karnataka,Tumakuru,7709675104,Dormant,Waterproofing,2025-05-22,inactive but claims points
ASPCON001129,Naveen Varma,ASPDLR000190,TAMILNADU,Tirunelveli,9343115434,Silver,Exterior,2025-12-18,
ASPCON001130,Priya Nair,ASPDLR000897,Andhra Pradesh,Ongole,6021187828,Elite,Exterior,2023-02-16,
ASPCON001131,Bala Varma,ASPDLR000580,Karnataka,Udupi,,Silver,Exterior,2024-09-18,
ASPCON001132,Bala Pillai,ASPDLR000884,Tamil Nadu,Cuddalore,9126994667,Silver,Exterior,01/12/2024,spelling mismatch
ASPCON001133,Anand Das,ASPDLR000327,Andhra Pradesh,Anantapur,7737671771,Dormant,Waterproofing,2024-12-06,same mobile as helper
ASPCON001134,Sowmya Naidu,ASPDLR000385,Kerala,Kozhikode,8418680489,Gold,Luxury,2023-06-09,
ASPCON001135,Naveen Varma,ASPDLR000916,Tamil Nadu,Tirunelveli,6505972444,Elite,Interior repaint,2025-01-01,inactive but claims points
ASPCON001136,Senthil Khan,ASPDLR000552,Kerala,Thiruvananthapuram,9150880659,Elite,Interior repaint,2024-01-10,inactive but claims points
ASPCON001137,Sowmya Menon,ASPDLR000505,Andhra Pradesh,Visakhapatnam,9999999999,Registered,Luxury,,spelling mismatch
ASPCON001138,Rafiq Reddy,ASPDLR000928,Tamil Nadu,Thanjavur,6063251212,Elite,Waterproofing,,
ASPCON001139,Rafiq Nair,ASPDLR000735,Telangana,Mahbubnagar,7730106939,Dormant,Luxury,2023-02-12,same mobile as helper
ASPCON001140,Arun Varma,ASPDLR000689,Karnataka,Hubballi,8483700982,Registered,Interior repaint,,inactive but claims points
ASPCON001141,Rafiq Naidu,ASPDLR000503,TS,Khammam,8284590654,Gold,Interior repaint,,dealer mapping old
ASPCON001142,Deepak Iyer,ASPDLR000858,KARNATAKA,Kalaburagi,6952433421,Elite,Interior repaint,,inactive but claims points
ASPCON001143,Suresh Iyer,ASPDLR000937,KARNATAKA,Udupi,6791454283,Registered,Projects,2024-02-05,
ASPCON001144,Prakash Nair,ASPDLR000541,Andhra Pradesh,Nellore,9958302086,Gold,Luxury,2025-10-18,same mobile as helper
ASPCON001145,Sanjay Pillai,ASPDLR000052,Karnataka,Hubballi,9928146508,Registered,Exterior,01/09/2023,dealer mapping old
ASPCON001146,Senthil Patil,ASPDLR000972,Andhra Pradesh,Ongole,8056234550,Silver,Interior repaint,2023-02-05,inactive but claims points
ASPCON001147,Deepak Nair,ASPDLR000092,Karnataka,Mangaluru,6969230334,Dormant,Exterior,2025-12-26,inactive but claims points
ASPCON001148,Deepak Naidu,ASPDLR000066,Karnataka,Ballari,8610024693,Elite,Interior repaint,2023-05-30,
ASPCON001149,Deepak Acharya,ASPDLR000993,Karnataka,Raichur,9841125362,Registered,Luxury,2026-01-24,inactive but claims points
ASPCON001150,Lakshmi Nair,ASPDLR000900,KA,Mangaluru,9202269688,Elite,Waterproofing,02/11/2023,spelling mismatch
ASPCON001151,Prakash Naidu,ASPDLR000987,Karnataka,Kalaburagi,9035598631,Dormant,Luxury,2026-03-22,dealer mapping old
ASPCON001152,Kavya Nair,ASPDLR000112,Telangana,Mahbubnagar,7974631409,Registered,Interior repaint,2024-12-22,same mobile as helper
ASPCON001153,Deepak Joseph,ASPDLR000906,Karnataka,Mangaluru,7722746940,Silver,Waterproofing,,inactive but claims points
ASPCON001154,Senthil Prasad,ASPDLR000567,Tamil Nadu,Cuddalore,7392376152,Dormant,Luxury,,inactive but claims points
ASPCON001155,Deepak Shetty,ASPDLR000616,Telangana,Warangal,8592065951,Elite,Luxury,2025-06-23,inactive but claims points
ASPCON001156,Bala Babu,ASPDLR000877,Telangana,Nizamabad,8419698085,Gold,Projects,,inactive but claims points
ASPCON001157,Priya Naidu,ASPDLR000716,Telangana,Suryapet,7430297266,Gold,Waterproofing,,inactive but claims points
ASPCON001158,Kavya Nair,ASPDLR000621,Kerala,Alappuzha,8175085420,Gold,Projects,17/10/2024,inactive but claims points
ASPCON001159,Revathi Patil,ASPDLR000093,Tamil Nadu,Erode,7813316151,Dormant,Interior repaint,29/05/2023,same mobile as helper
ASPCON001160,Karthik Reddy,ASPDLR000400,Telangana,Nalgonda,7947765253,Elite,Luxury,2025-07-20,inactive but claims points
ASPCON001161,Meena Joseph,ASPDLR000996,Karnataka,Hubballi,9999999999,Gold,Interior repaint,2025-06-07,inactive but claims points
ASPCON001162,Naveen Nair,ASPDLR000316,Tamil Nadu,Coimbatore,6260277807,Elite,Interior repaint,2023-11-28,spelling mismatch
ASPCON001163,Hari Iyer,ASPDLR000932,Tamil Nadu,Salem,9279851356,Silver,Projects,01/01/2025,dealer mapping old
ASPCON001164,Hari Pillai,ASPDLR000417,Puducherry,Karaikal,7467155157,Registered,Interior repaint,,spelling mismatch
ASPCON001165,Irfan Iyer,ASPDLR000222,Telangana,Mahbubnagar,8794211762,Silver,Luxury,2025-01-07,
ASPCON001166,Meena Menon,ASPDLR000161,Tamil Nadu,Kanchipuram,8538387661,Registered,Luxury,,inactive but claims points
ASPCON001167,Suresh Nair,ASPDLR000715,Andhra Pradesh,Kakinada,6906023968,Silver,Interior repaint,2025-06-20,inactive but claims points
ASPCON001168,Deepak Khan,ASPDLR000612,Telangana,Hyderabad,6060833911,Dormant,Projects,01/03/2025,spelling mismatch
ASPCON001169,Priya Menon,ASPDLR000463,Andhra Pradesh,Kadapa,7138665360,Dormant,Exterior,,same mobile as helper
ASPCON001170,Arun Shetty,ASPDLR000823,Telangana,Karimnagar,8678941822,Registered,Exterior,,spelling mismatch
ASPCON001171,Hari Iyer,ASPDLR000072,Tamilnadu,Chennai,9356877752,Silver,Luxury,2023-06-25,dealer mapping old
ASPCON001172,Hari Menon,ASPDLR000232,KL,Thiruvananthapuram,6014200374,Registered,Exterior,25/08/2023,spelling mismatch
ASPCON001173,Revathi Prasad,ASPDLR000005,TAMILNADU,Vellore,6621181505,Dormant,Luxury,2024-12-03,spelling mismatch
ASPCON001174,Anand Shetty,ASPDLR000589,Kerala,Kannur,NA,Elite,Waterproofing,10/02/2026,dealer mapping old
ASPCON001175,Lakshmi Naidu,ASPDLR000042,Kerala,Thrissur,7545786321,Silver,Waterproofing,23-Jan-25,inactive but claims points
ASPCON001176,Ganesh Shetty,ASPDLR000210,Andhra Pradesh,Kurnool,6003134150,Dormant,Projects,2026-02-01,dealer mapping old
ASPCON001177,Venkatesh Acharya,ASPDLR000918,Tamil Nadu,Erode,7101468863,Registered,Waterproofing,2023-02-23,
ASPCON001178,Chandra Prasad,ASPDLR000384,Telangana,Adilabad,0,Dormant,Projects,07/09/2024,same mobile as helper
ASPCON001179,Sowmya Pillai,ASPDLR000592,AP,Tirupati,7601452848,Dormant,Luxury,,spelling mismatch
ASPCON001180,Karthik Menon,ASPDLR000886,Andhra Pradesh,Kurnool,8895224553,Registered,Luxury,2024-10-04,spelling mismatch
ASPCON001181,Geetha Rao,ASPDLR000778,Andhra Pradesh,Kurnool,7414697811,Registered,Interior repaint,2024-12-16,
ASPCON001182,Jagan Joseph,ASPDLR000236,ANDHRA,Rajahmundry,8770134787,Gold,Projects,2025-04-27,same mobile as helper
ASPCON001183,Anand Khan,ASPDLR000874,Kerala,Kollam,7176148360,Elite,Waterproofing,,
ASPCON001184,Irfan Das,ASPDLR000225,Andhra Pradesh,Kurnool,7320555424,Registered,Interior repaint,2023-01-17,same mobile as helper
ASPCON001185,Rafiq Babu,ASPDLR000384,Andhra Pradesh,Vijayawada,6831870080,Registered,Waterproofing,,same mobile as helper
ASPCON001186,Jagan Rao,ASPDLR000543,Karnataka,Bengaluru,9287079762,Dormant,Exterior,,dealer mapping old
ASPCON001187,Priya Joseph,ASPDLR000087,Tamil Nadu,Chennai,9635632051,Registered,Projects,11-Sep-25,
ASPCON001188,Jagan Naidu,ASPDLR000690,Karnataka,Mangaluru,7276802882,Elite,Projects,2023-04-29,spelling mismatch
ASPCON001189,Revathi Babu,ASPDLR000948,AP,Anantapur,7057531524,Registered,Projects,,inactive but claims points
ASPCON001190,Sowmya Menon,ASPDLR000652,Telangana,Suryapet,6709835905,Gold,Exterior,2023-07-06,inactive but claims points
ASPCON001191,Bala Acharya,ASPDLR000469,Karnataka,Raichur,8414678577,Gold,Waterproofing,2024-09-23,
ASPCON001192,Kavya Menon,ASPDLR000103,Karnataka,Mangaluru,7177504937,Dormant,Projects,,spelling mismatch
ASPCON001193,Karthik Rao,ASPDLR000972,Karnataka,Mysuru,6882789248,Elite,Luxury,2024-09-23,same mobile as helper
ASPCON001194,Meena Menon,ASPDLR000933,Telangana,Nizamabad,7811763429,Dormant,Luxury,2024-01-05,dealer mapping old
ASPCON001195,Kavya Naidu,ASPDLR000126,Andhra Pradesh,Kurnool,7766869207,Registered,Interior repaint,2025-08-15,spelling mismatch
ASPCON001196,Lakshmi Kumar,ASPDLR000468,Tamil Nadu,Madurai,7978314033,Gold,Waterproofing,2023-01-19,same mobile as helper
ASPCON001197,Karthik Prasad,ASPDLR000499,Kerala,Thrissur,7765452930,Gold,Projects,2023-10-13,spelling mismatch
ASPCON001198,Deepak Rao,ASPDLR000620,Andhra Pradesh,Anantapur,6817353801,Elite,Projects,,dealer mapping old
ASPCON001199,Irfan Iyer,ASPDLR000058,Telangana,Mahbubnagar,7386889503,Gold,Projects,,dealer mapping old
ASPCON001200,Naveen Menon,ASPDLR000198,Andhra Pradesh,Vijayawada,9398979534,Elite,Waterproofing,2025-10-21,spelling mismatch
ASPCON001201,Sanjay Nair,ASPDLR000203,Andhra Pradesh,Rajahmundry,6429318550,Elite,Exterior,2026-03-07,same mobile as helper
ASPCON001202,Sowmya Kumar,ASPDLR000409,Telangana,Nalgonda,8587469464,Dormant,Waterproofing,2024-10-05,
